Book	Chapter	Verse	Ivatan	Yami
Revelation	3	21	As sira o makapanghomis am patangkeren ko anti sira diaken do trono ko akma so nakapachitangked na diaken no Ama ko do trono na do katayoka ko a manghomis.	O jya nimablis so onowned a tao am ipanta ko so oyowyat na a kapacitangked na jyaken do lilisnan ko. So icyakman na jyaken sicyaikwaya a nimakata yamacitangked ji Ama do lilisnan na.
Revelation	3	22	Kadngeyen nio sa ya as kawnot nio dia, ta nia o vatahen no Espirito no Dios do timtimban sa.’”	O ciring na no Seyzi do peycyakyokyokayan na am amizngen nyo a yameycicilwan a tao an.’ ”
Revelation	4	1	Do katayoka na nia am navoya ko pa o asa ka maywang a pantaw do hanyit. As minirwa ko a madngey o boses ori a akmay liak no trompeta a makavata sia diaken, “Tomohos ka dia ta ipavoya ko sa dimo o manam saya a mapaparin.”	Karahan am macita ko o teyngato a kacyangan. Ipirwa ko mamizing o akmey meyzapa. Maniring am, “Tanang do jya, ta ipacita ko jimo o yaomanam a vazay.”
Revelation	4	2	As nyeng ako a akmay mian do hanyit do ipakapamarin no Espirito no Dios. Mian o navoya ko a asa ka trono a yanan no maydisna.	So ji ko nimeyyahahai a nitalamozong no Seyzi. So nipakacita ko na do teyngato so lilisnan no panirsirngen a keyyan no amlisna dang.
Revelation	4	3	As no maydisna aya am komnyay o dangoy na a akmay mapresioso a bato a haspe kano kornalina. Mian pa o rayanyirang a omdivon do trono ori a akmay esmeralda.	O keyteytawan no moing na am akman rana so ovay a somilasilaw a kano olo a maniray. So ikatey mazway na citahen. O livolivon na no lilisnan am livonen no nangirang. O keyteytawan na am akmey tamek.
Revelation	4	4	Do omdivon do trono aya am beinte kwatro a ka trono a paydisnan da no beinte kwatro a ka mangalkem a maylaylay so maydak as kayan no korona da a vohawan.	Apat so ikasikatlo (24) o lilisnan a amlivon so lilisnan no panirsirngen ang a lisnan no papat so ikakatlwan (24) a kamanrarakehan a meyyayob so malavang a magorogod a kapeysakop da so vowawan.
Revelation	4	5	Mian o chidat kano adey a maliak a yapo do manghovok aya a trono. Mian pa o papito a ka omnininyas a soho do salapan no trono aya a nia so kavoyan so papito a ka espirito no Dios.	Amyan so to meycicilat a kano gomanazegez a nimapo do lilisnan no panirsirngen a keyyan no apito a ka zampo a amlila do tangain no lilisnan. Ori rana am Seyzi na ni Ama ta do to.
Revelation	4	6	As do salapan no trono aya am akmay taaw a salamin as akmay kristal so kalilinis. Mian pa sa o apat a ka inamaog do omdivon do trono aya as napno sa ya no mata do salapan kan do dichoran da.	Amyan so malavang a panganinwan akman so awa so karakorako do tangain no lilisnan a keyyan no apat a omalalam do sirisiri no lilisnan. O sazapen da kano likod da am makakaday no aro a mata da.
Revelation	4	7	No asa do inamaog saya am akmay leon as no asa am akmay baka. No ichatatdo dawri am akmay tawo o dangoy na. No ichapat daw am akmay kangkang a fermi a somayasayap.	O ney manma na omalalam am akma raney kokoman so tao. Ikadwa na am akmey baka. Ikatlo na am moing no tao. Ikapat na am akmey kangkang a to nalasalap.
Revelation	4	8	Sira o apat aya am tayenem sa so papanid as napno sa no mata as arava o di da mavoya do omdivon do trono ori. As do kararaw kano kaheahep am omhes sava a makakanta a omdaday so mian aya do trono a makavata sia, “Masanto, masanto, masanto o Apo ta Dios a makapamarin do atavo. Iya o Dios a nakayapo do sitnanan na, sichangoriaw kan do manam a tiempo!”	So ikamimin da meykanem so panid no apat a omalalam am tana sazapen na, tana likod na am makakaday no mata na. Sira rana am abo maraw a abo mahep a to da meyyanwanooji. O anwanood da am, “Mo ji meylimoteng so onowned a Panirsirngen a tey mowyat a Tao do to a to meyyonong a mavyay a nimapo no kakwa, kasicyaikwaya kano kangay na do kaidan no karawan.”
Revelation	4	9	As do kayan da no apat aya a makakanta so idaday, ipamato kano ipamahemahes da do maydisna do trono aya a iya so maviay a abo so pandan,	O anwanood da no apat a ka omalalam am azwazway a kano keynakem a kano sarasaray a yanood da so to meyyonong a mavyay a omlisna do lilisnan ang. No meyyanwanood sira o omalalam am,
Revelation	4	10	am domogod sa as kakheb da no beinte kwatro saya ka mangalkem do salapan aya no manghovok a trono. Dadayen da o Dios a maviay a abo so pandan. As no korona da sirawri am pinakaro da a pangayen do salapan no trono naya as kakanta da sia,	meylilitod sira o papat so ikakatlwan (24) a kamanrarakehan a omraralay no to meyyonong a mavyay a omlisna do lilisnan ang a kapangay da so sakop da vowawan do tangain no lilisnan ang. Maniring sira am,
Revelation	4	11	“Apo namen a Dios, imo o mayanong a makarawat so onor kano ipakapamarin kano kanianib dimo, takwan imo o minamaog so atavo as kan do inolay mo am inamaog mo sa as katoroh mo dira so viay.”	“Panirsirngen namen, Tao do to namen, manoyong ka mahap so azwazway a kano keynakman a kano oyowyat. Imo nimangamamaog so makakaday. Mamimin a nakenakem mo o nikamaog no makakaday.”
Revelation	5	1	Navoya ko pa o asa ka papil a nihon a mian do wanan a tanoro no mian ori do trono. As no papil awri am yanan no tolas a mayviviit as mian o papito ka selyo na tapian di kaywangan.	Ko macita o yaomlisna do lilisnan a yameypinan so makowkow a vakong no wanan na. O vakong rana am yameyyatovang a yana adketan no vatvatek a nipatodwan no apito a ipatotodo a kapadket da jya so vakong a jya nivezay pa no tao.
Revelation	5	2	Kwanasaw am navoya ko o asa ka mayet a anghel a maliak a tomawatawag nia, “Sino mian so anohed a mapakaro so selyo naya as kano omiwang do nihon aya a papil.”	Yako kapakacita pa so yatey mowyat a tinsi a yamlolos a yamanci no, “Sino o makapakaro so nipadketan a vakong a kavezay na sya.”
Revelation	5	3	Amna arava do hanyit kan do tana aran dira do irahem no tana aya o aran asa a makaparin a omiwang do nihon aya a papil as kano maparin a omlir sia.	Am tana do teyngato a tana do teyrahem a tana mavyay a tana nimawakwak rana am abo o asa ka tao a makavezay sya vilangan.
Revelation	5	4	Dawa tomnanyis ako do kangsah ko nia o kabo ori no makaparin a omiwang sia as kano omlir sia.	Ori o nilavi ko, ta abo tao makawasak sya vezain a vilangan so vakong ang. Ta ji pa makanet o onowned da.
Revelation	5	5	Amna vinata na diaken no asa ori dira do mangalkem sirawri, “Mangsah kava, ta no tawagan aya so Leon a yapo do familia ni Juda as tayabo ni David as iya so nakapanghomis o makaparin a mapakaro sia o selyo ori as kaywang na dia o nihon ori a papil.”	Karahan am maniring jyaken o asa ka tao do kamanrarakehan am, “Ji ka lavi. Citahey o Kokoman so tao a yanimakowbot a yapo do iteytetngehan ni Yoda a sivovoong ni Tawey a yarana nimakata. Iya o mapakaro so yapito a ka vakong a nipadketan.”
Revelation	5	6	Do katayoka na nia am navoya ko o asa ka dekey a Karnero a maytetnek do paytaywawan da no mangalkem sirawri kano trono ori a paypadivonan no apat a ka inamaog no Dios. Navoya ko pa o raharahan no nakadiman sia do nakarahan. Mian o papito a ka olong na kano papito a ka mata na. No inmonmoan na nia am no kaparin no papito a ka espirito no Dios a tovoyen no Dios do atavo a parte no mondo aya.	Karahan am macita ko o Kagling a amyan do avak no lilisnan a kano apat a ka omalalam a kano kamanrarakehan. O Kagling rana am akma raney niwakwak da a apito so ozong a kapito no mata na. O mata na am Seyzi na ni Ama ta do to a nitovoy na mangay do teyrahem.
Revelation	5	7	Nangay o Karnero aya a omahap so nihon aya a papil do wanan no mian ori a maydisna do trono ori.	Karahan am meypasngen o Kagling do sazapen no lilisnan a kahap na so vakong do wanan no amyan do lilisnan ang.
Revelation	5	8	Do kangay naya a omahap sia am domnogod sa do salapan naya o apat sirawri a ka inamaog no Dios a omdivon do trono ori as kanira no beinte kwatro sawri a ka mangalkem. Mayponged sa ya no patogtogen da a arpa kano vohawan a madokong a kapnoan no insenso. No inmonmoan no insenso aya am no dasal da sa no tawotawo sa no Dios.	Todahen na o vakong no Kagling am meylilitod sira o papat so ikakatlwan (24) a kamanrarakehan a kano apat a ka omalalam do tangain no Kagling a kamimin da no kamanrarakehan a meykaryag a somaray a kaponged da no vowawan a kapnowan no mahangno a haneng. O mahangno a haneng am inozi da ori no manaralay a tao,
Revelation	5	9	As kakanta da sia o vayo aya a kanta, “Imo o mian so anohed a omahap so nihon aya a papil kano mapakaro so selyo na, takwan nidiman daymo as no mismo mo a raya o inadidi mo sira so tawotawo tapian mayvadiw sa a dira no Dios a yapo do atavo a tribo, chirin, kavahayan kano nasion do mondo aya,	a kapeyyanwanood da so vayo a anood. O kanwanoodan na am, “Imo o makahap so vakong a mapakaro so nipadketan a vakong. Ta imo rana am niwakwak da imo. O nimvoyog a rala mo am nimapatastas so tao do peycyeylilyan na kano meykataretarek so ciring a kano meytaretarek a tao do sinokob no hanit a yaitoro ji Ama ta do to a yaponged na.
Revelation	5	10	as katayto mo minparin sira a asa ka paypatolan no mayserbi do Dios a akma sira so papali as sira pa anti o maypatol do mondo aya.”	Imo yada nipamlis a yada to ngonongonongi do kangay da do tangain na ni Ama ta do to a amraralay nya. So talamozongan da no teyrahem no makwa.”
Revelation	5	11	Do kapirwa ko a tomidib dia am nakadngey ako so boses da no oyod a aro a makakanta. Kavidangan sava o karoaro da no angheles a maypadivon do trono ori kan do yanan da no apat sawri a ka inamaog no Dios kanira no mangalkem sirawri.	Karahan am ko pa macita yako kapakamizing so yamakazivo a tinsi a omlivon so lilisnan no Panirsirngen a kano apat a ka omalalam a kano kamanrarakehan,
Revelation	5	12	As no kantahen daya so oyod a maliak am, “No dekey aya a Karnero a nidiman o mayanong a makarawat so ipakapamarin, kaynakman, kasolivan kano ayet as kaiya no voyvoh a mayanong a anianiven, pamatohen kano dadayen!”	a omlololos a meyyanwanood. O aingan no anood da am, “O niwakwak da Kagling am manoyong a mahap so oyowyat a kano keynakman a kano teneteneng a kano azwazway a kano sarasaray a anwanooden.”
Revelation	5	13	As nadngey ko pa sa o atavo a inamaog no Dios do hanyit, do tana kan do irahem no tana aya kan do taaw a makavata sia, “No mian aya do trono kano Karnero aya o dadayen, anianiven kano pamatohen as makarawat so ipakapamarin a abo so pandan!”	Karahan am mamizing ko o makakaday a nyamaog na do teyngato a kado teyrahem a kado awa, pacyangayan da no nimawakwak rana tao meyyanwanood. O aingan no anood da am, “Inaoy no si mamimin o sarasaray a kano azwazway a kano oyowyat a mangay do yaomlisna do lilisnan na kano Kagling a mangay do kaidan no karawan.”
Revelation	5	14	Tominbay sa o apat sirawri a inamaog no Dios a makavata sia, “Amen!” as kadogod da no mangalkem sawri a omanianib sira.	Maniring sira o apat a ka omalalam am, “Yamanoyong,” a kapeylilitod da rana o kamanrarakehan a omraralay nya.
Revelation	6	1	As navoya ko o kapakaro sia no Karnero aya o manoma ori selyo no nihon aya a papil. Nadngey ko o asa dira do apat sawri a inamaog no Dios a omdivon do trono ori a akmay adey so kaliliak do kavata na sia, “Tomwaw ka na!”	Macita ko o Kagling a mapakaro so ney manma na nipadketan a vakong do makowkow a vakong ang a kapakamizing ko so asa ka omalalam do apat ang a zomaigezeg a akma raney adey. Maniring am, “Sijya.”
Revelation	6	2	Do katidib kori dia am navoya ko o asa ka maydak a kabayo a yanan no mangabayo a mamondan so pana a serbien do arap. Tinorohan sia so korona as nangay a omhomis so atavo a kalaban na.	Citahen ko am macita ko o asa ka malavang a baka. O maoran do baka am meypinan so akmey paltog a mangay macyarap a kapanta da nya so sakop a kangay na rana. So ikanoyong na makata.
Revelation	6	3	Do kapakaro na sia o ichadadwa no selyo no nihon aya a papil am nadngey ko o ichadadwa dawri no apat saw a inamaog no Dios a makavata sia, “Tomwaw ka na!”	Pakarwen na no Kagling o ikadwa no vakong a nipadketan am mamizing ko o ikadwa no omalalam a meyzezyak. Maniring am, “Sijya.”
Revelation	6	4	As navoya ko o asa ka kabayo a akmay raya so kavayavaya. As no mangabayo ori am tinorohan so ipakapamarin a mapasitnan so arap do mondo aya tapian dimanen da no tawotawo o kadwan dira. Mian pa o asa ka oyod a rakoh a espada a tinoroh sia.	Meyratateng am makowbot o asa ka akmey vangkoro a baka. O maoran do baka am amyan so oyowyat na mapeyparahet so karawan. So ipacizakazakat da na no tao. Karahan am todahen na o matarem a ipangan.
Revelation	6	5	As do nakapakaro na sia o ichatdo na selyo no nihon aya a papil am vinata no ichatdo dawri no inamaog no Dios, “Tomwaw ka na!” As navoya ko o asa ka kabayo a mavaheng as no mangabayo ori am mian o panovolan a pondanan na.	Pakarwen na no Kagling o ikatlo no vakong a nipadketan am mamizing ko o ikatlo no omalalam a meyzezyak. Maniring am, “Sijya.” Citahen ko am macita ko o asa ka mavaheng a baka. O maoran do baka tao am meypinan o lima na so pangananngan.
Revelation	6	6	As nadngey ko o asa ka liak a akmay yapo do yanan da no apat sawri a ka inamaog a makavata sia do mangabayo aya, “Maychapteng anti diaya, ta no maho no asa ka tawo do asa karaw am manawob ava anti a ipanadiw so kanen na. As no di sa taywara kaylangan a akma so haneng kano palek am maypaynyen sava anti.”	Akma koy todamizing o ciring da no apat a ka omalalam. Maniring am, “O nizpi no asa ka tao do kasaraw am ji dabsoyan pa do kapeykakcin no tao. Am to da meypanpani o kanen a haneng a kano saki.”
Revelation	6	7	As pinakaro na o ichapat no selyo no nihon aya papil as vinata no ichapat dawri do inamaog ori no Dios, “Tomwaw ka na!”	Pakarwen no Kagling o ikapat no nipadketan a vakong am mamizing ko o ikapat no omalalam a meyzezyak. Maniring am, “Sijya.”
Revelation	6	8	As do katidib kori dia am mian o asa ka maporaw a kabayo as no mangabayo ori am mayngaran so Kadimanan as kawnot dia no ngaranan daw so Hades. Tinorohan sa so ipakapamarin a omdiman so kakapat no tawotawo do mondo aya no arap, apteng, ganit kano matatarek a mangamomo a vinyay.	Citahen ko am macita ko o baka akman rana so kakawan so keyteytawan. O maoran do baka am meyngaran ori so Kawakwakan a kapacitonton na no meyngaran so Heseb. So iyan no oyowyat da omwakwak so icyakapat no tao do karawan. Karwan da am mawakwak no arap. Karwan da am mawakwak no abcil. Karwan da am mawakwak no ingingnen a kano makakaday a kokoman so tao.
Revelation	6	9	As do nakapakaro na sia no Karnero aya o ichadadima no selyo no nihon aya a papil am mian o navoya ko a altar as do panayahboan na am sira o pahapahad da no nidiman a makayamot do nakavidin da mapawnonong so chirin no Dios.	Pakarwen na no Kagling o ikalima no nipadketan a vakong am macita ko dobo no patanatanangan so nakem o pahad da no niwakwak da a ji macimaza no kapeylimwang da no ciriciring na ni Ama ta do to.
Revelation	6	10	Tomnawatawag sa a makavata sia, “Apo namen a makapamarin so atavo! Imo o masanto kano voyvoh a kakawyoran a Dios. An mango paro pa o kakastigo mo dira do tawotawo do mondo aya as kapamahes mo niamen do nakadiman da diamen.”	Maniring sira amlololos am, “Mo Panirsirngen a tey mowyat a tey meynakem a manoyong a ipeyhanhan, si mango am pacicin mo a peykapyapinpinen mo o tao do karawan a mangonong nyamen a yada niwakwak.”
Revelation	6	11	As tinorohan sa ya so mayponged dira a maydak a laylay as kavata sia dira o kapanaya da so dekey dana tiempo a manda do kapaytavo da pa a madiman no rarayay da saw a pachirawatan no Dios a dimanen a makayamot do kapawyod da a mapawnonong so chirin no Dios.	Makarahan am maponged sira no malavang a magorogod a kapakamizing ko so ciring a manci nira meywalam pa, mangay no si mablit rana sira o kararay da a mahap so vazay ni Yeso Kizisto a akma dey kakteh do cinai a akman sira wakwaken da.
Revelation	6	12	As nitalamad ko o mayngaran aya so Karnero a ompakaro so ichanem no selyo no nihon aya a papil. Nyeng a mian o mayet a nini as kapaypakoriap no araw as kapayvadiw na a mavaheng a akmay mavaheng a lamit no nakadimadimanan as aran no vohan am naysari as kapayvadiw na akmay raya so kavayavaya.	Karahan am macita ko pa o Kagling a mapakaro so ikanem no vakong a nipadketan. No kanang am mina to meykanini. So icyakma ney mavaheng a milakayob no araw a nimahesep. O vehan rana am akma raney rala.
Revelation	6	13	Sira o vitohen am gomintos sa do tana aya akma so kavolas no asi no kayo an mian o anyin.	O mata no hanit rana am makas rana do teyrahem, akman rana so mata pa asi no kayo a nizigzig no pagpag a makas do teyrahem.
Revelation	6	14	As no tohos aya am nahon a akmay papil as kanyeng na mabo. As do kayet no nini aya am naychaphaphas o tokotokon as sira o isla am naychabdibdis sa.	O hanit rana am akma raney vakong a nikowkow a todabo. O tokon a kano mahataw am mablis sira do yanan da.
Revelation	6	15	As sira o patopatol do mondo aya, mangato so anongen do gobierno, maynakem, apopohen no sinjalo, sira o maheyet, sira o pachirawatan kano apohen kano atavo a tawo am nangay sa tomayo do achachip kano rarakoh sa a bato do katokotokonan.	O panipanirsirngen rana do karawan a kano makayokod no teyhesa ka mahataw a kano kabtekan da no panirsirngen no itaysang a kano meynakem a tao a kano peylamsoin da kano to naliway a tao am mamimin sira mangay somazok do meykavavavahay a azcip a kano tokon,
Revelation	6	16	As tinawatawagan da sa o tokon a omadpid sira. “Magagtos kamo diamen as katayo nio niamen do mata no tayto aya a maydisna do trono aya as kano soli no Karnero aya.	a kalololos da do tokotokon a kado pongopongow a manci no, “Zingboi kamo yamen a taywen a kaji da makacittan jyamen no yasomozi so moing a Kagling a kano yaomlisna do lilisnan a Tao do to.
Revelation	6	17	Ta nawara dana o kapangastigo no Dios as arava o makawtap do akmaya sia kastigo,” kon da.	Ta oya rana o araraw no ipakaranes no da peyoyaoyyan. Sino todavangon do dang.”
Revelation	7	1	Katayoka na nia am nakavoya ako so apat a ka angheles a maytetnek do apat a ka logar a pakayapoan no salawsaw. Sira o taylogar sia o kapabhes so salawsaw a yapo do kadpidan, valogan, kavayatan kan do kaydawran tapian abo o salawsaw a omviviot do tana kan taaw kan do aran ango a kayo.	Makarahan am macita ko o apat a ka tinsi a madaday do ngoso no palipalanginan a somengseng do yapwan no meykapat a pagpag a kaji na makaligligisi so yanan no karawan a kano awa kano kayokayo.
Revelation	7	2	Navoya ko o asa ka matarek a anghel a yapo do dadan no araw as mian sia o panmarka no maviay aya a Dios. Vinata na so maliak dira do apat siraya a ka angheles a tinorohan no Dios so ipakapamarin a manrarayaw do tana kano taaw,	Macita ko o asa ka tinsi apo do daddan no araw a meypinan so akmey ipadedket a yongkad ni Ama ta do to a amlolos a tomawag do nipanta na ni Ama ta do to so oyowyat a papat a ka tinsi a tey mowyat a to rana mapeykaraherahet so karawan a kano awa.
Revelation	7	3	“Todotodohen nioava o tana, taaw kano kakayoan a manda do katayoka namen a mapangay so marka no Dios do moyin da no pachirawatan saya no Dios.”	Maniring am, “Ji nyo peykaraherahet o karawan a kano awa kano kayokayo. Pananalahen nyo pa yamen a mapadket do zozogwan no lamlamsoy ni Ama ta do to so itovil namen jira.”
Revelation	7	4	As nivahey da diaken o ka asa yatos kano apat a poho kano apat a livo (144,000) no vidang da no pinangayan aya so marka no Dios. Yapo sa ya do maday do tayatayabo no dose a ka anak ni Israel.	O nimamizing ko pa am o nipadketan do iteytetngehan da no Isedi a tao am yamyan so ikakapatan da ranaw so ikalima da zivo no ikadwa da latos (144,000) no tao.
Revelation	7	5	Maday do dose saya a ka anak ni Israel am mian o taydodose a livo a tayatayabo da. As nia sa o dose saya a ka tayatayabo ni Israel: Juda, Ruben, Gad,	O nipadketan do iteytetngehan da ni Yoda am o kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Dipen am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Cyate am kakarwan sira ranaw so ikakarwan na zivo (12,000).
Revelation	7	6	Aser, Naftali, Manases,	O iteytetngehan ni Asiar am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Navotadi am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Manase am kakarwan sira ranaw so ikakarwan na zivo (12,000).
Revelation	7	7	Simeon, Levi, Isacar,	O iteytetngehan ni Simoyang am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Diwey am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Isacya am kakarwan sira ranaw so ikakarwan na zivo (12,000).
Revelation	7	8	Zebulon, Jose, Benjamin.	O iteytetngehan ni Sipolon am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Yoseyvo am kakarwan sira ranaw so ikakarwan na zivo (12,000). O iteytetngehan ni Penyaming am kakarwan sira ranaw so ikakarwan na zivo (12,000).
Revelation	7	9	Do katayoka na nia am navoya ko sa o oyod a aro a tawo a dia vidangi so karoaro a yapo do atavo a kavahayan, nasion, tribo kano chirin do mondo aya. Maytetnek sa do salapan no trono aya kano mayngaran ori so Karnero. Nakamaydak sa ya so onayen as mayponged sa no pondanan da a vohong no palma a serbien da do kadaday da so Dios,	Karahan am makacita ko so aro a tao am jyavilangi sira rana apo do peycyamahamahatawan na kano meykataretarek so ciriciring a meytatanek do sazapen no lilisnan a kano Kagling. Meyyayob sira so malavang a magorogod a meypinan so voovoong.
Revelation	7	10	as oyod a maliak o boses da a makavata sia, “Dadayen o Dios a tayto do trono na as kano mayngaran aya so Karnero a sira so pakayapoan no kalibrian ta!”	Maniring sira amlololos am, “Isaray ta si Ama ta do to a omlisna do lilisnan a kano Kagling, ta sira o mapatazadang jyaten.”
Revelation	7	11	Atavo sa o angheles sirawri am maychatnetnek sa a maypadivon dira do beinte kwatro sawri ka mangalkem kano apat saw a tori a maypadivon do trono ori. As domnogod sa atavo do salapan no trono ori a omanianib so Dios	Mamimin o tinsi a meytatanek do livolivon no lilisnan a kano kamanrarakehan a kano apat a ka omalalam a kapeylilitod da do sazapen no lilisnan a omraralay ni Ama ta do to.
Revelation	7	12	a makavata sia, “Amen! Mayanong do Dios o kadaday sia, kanianib, kapamato kano kapamahemahes sia. Dira na o kasolivan, ipakapamarin do atavo kano ayet a abo so pandan! Amen!”	Maniring sira am, “Amin. Inaoy no si omaing jimo mo Ama do to o sarasaray a kano azwazway a kano teneteneng a kano keynakman a kano oyowyat a mangay do kaidan no karawan! Amin!”
Revelation	7	13	As inahes na diaken no asa ori dira do mangalkem saw, “Mapanmo mo an sango sa as kano dino pakayapoan da no aro saya a maydak so laylay?”	Maniring o asa ka rarakeh do aro a kamanrarakehan jyaken am, “Sino sira o yameyyayob so yamalavang a magorogod ang. Do wanjin da kapwan nira ang.”
Revelation	7	14	“Imo o makapanmo sia as yaken ava,” kon ko. Vinata na diaken, “Niaya sa o tawotawo a nanahan do oyod a maymetmet a pandidiwan. Sira o minlinis so lamit da do raya no Karnero aya.	Maniring ko am, “Imo o makateneng jya.” Maniring jyaken am, “Sira rana am nimasapa da o rako a alalaw da no kakwa. Sira rana am nioyasan da no rala no Kagling o ayob da. So na ikalalavang rana no ayob da.
Revelation	7	15	Dawa tayto dana sa do salapan no trono no Dios a mayserbi sia a kararaw kan kaheahep do templo naya. No maydisna aya do trono aya o machonong dira ta fermi anti a machasa dira.	Ori o da ipeytatanek do sazapen no lilisnan ni Ama ta do to a yamahap so vazay na no yamaraw a kano mahep do panaralayan a mangay na apzatan ni Ama ta do to.
Revelation	7	16	Mirwa pa sava anti a mapteng kano mawaw. Kakohatan pa sava anti no araw as maytrabaho pa sava so ipaynalengdeng da.	So ji da ranakcini a ji da rana awawi a kaji da rana dangdangan no araw a kano yazidangdang na.
Revelation	7	17	Makatongtong ya takwan no Karnero aya a mian do trono aya o pastor da. Pawnoten na sa anti do tombod sa danom a tomoroh so viay. As pakarohen na anti no Dios o atavo sa a pakayapoan no katanyis da,” kwana diaken.	Ta peyveyveknen na sira no meytatanek do sazapen no lilisnan a Kagling a kapangonong na nira yangay do atbodan no ranom a yakapwan no to meyyonong a ikavyay no pahad da. So ikanoyong ni Ama ta do to a omlinas do kaoo da.”
Revelation	8	1	As do nakapakaro sia no Karnero aya o ichapito nawri no selyo am nyeng a mayselensio do hanyit do masngen a kara no asa kawras.	Pakarwen no Kagling o ikapito no vakong a nipadketan am kakteb no vatvatek o ji na nimeyminiminiki no teyngato.
Revelation	8	2	Mian sa o navoya ko a papito a ka angheles a fermi a maytetnek do salapan no Dios as tinorohan da sa ya so mayponged dira a trompeta.	Makarahan am macita ko o papito a ka tinsi a meytatanek a maponged no teyhesa ka zapa.
Revelation	8	3	Mian o asa ka anghel a mian so vohawan a pahengayan so insenso a nangay a maytetnek do salapan no altar ori. Tinorohan o anghel aya so oyod a rakoh a insenso a balbalen na do vohawan aya a altar do salapan no trono a pachivanan no atavo a dasal no tawotawo no Dios.	O asa ka tinsi am mai a meypinan so vowawan a yanan no mahangno a haneng a meytatanek do patanatanangan so nakem. So ikaro no mahangno a haneng a nitoro da jya a kapazanod na so inozi no sinjya patanangen do vowawan a patanatanangan so nakem do sazapen no lilisnan.
Revelation	8	4	As nachivan do dasal da no tawotawo sa no Dios o ahob aya no insenso a yapo do tanoro no anghel ori a maytetnek do salapan no Dios.	O aob no mahangno a haneng am macizanod do inozi da no sinjya a kapeypangato na apo do lima no tinsi a yameytatanek do tangain ni Ama ta do to.
Revelation	8	5	As inahap no anghel aya o vohawan ori a pahengayan so insenso as kapangay na dia so inmaya a yapo do altar ori as kapagagtos na sia do tana aya. As nanyeng a mayedey, maychichidat, mayninini as kano kadwan pa a liak.	Makarahan am apnowen no tinsi o vowawan a yanan no mahangno a haneng no apoy do patanatanangan so nakem a kabokbok na nya do teyrahem. Am ori o niyan no zomaigezeg a kapeycicilat na a kapeykanini na.
Revelation	8	6	As nahanda sa o papito saya a angheles do kalop da do trompeta da saya.	Makarahan am o papito a tinsi a meypinan so teyhesa ka zapa a omanam a da avyotan.
Revelation	8	7	Nilopan no manoma ori a anghel o trompeta naw as nanyeng a matimoy no yelo as kayan no maysagel a apoy kano raya. Natemtem o kakatdo no parte no mondo aya. Natemtem o kakatdo no atavo a kayokayo as katemtem na pa no atavo a dibobot.	Avyotan no ney manma na tinsi am amyan so makarerekmeh a kano apoy a pacizavozan no rala a mabokbok do teyrahem. Karahan am o icyakatlo no tana kano kayo am nimamimin a matemtem. So nikamimin no tamek a nimatemtem.
Revelation	8	8	As do nakalop na dia no omonot aya a anghel o trompeta naw am mian o nagagtos do taaw a akmay omnininyas a rakoh a tokon.	Avyotan no ikararwa no tinsi am amyan so akma raney masleb a rako a tokon a makas do awa. O icyakatlo no awa am to rana meyngongyod a rala.
Revelation	8	9	Nayvadiw a raya o kakatdo no parte no taaw as nadiman o kakatdo no atavo a maviay do taaw as kararayaw no kakatdo no vidang no atavo a bapor do taaw.	O masaod no awa am icyakatlo na o nimawakwak. O avang am icyakatlo na o nimakava.
Revelation	8	10	As do nakalop na dia no ichatdo aya no anghel o trompeta nawri am mian o nagagtos a yapo do tohos a oyod a rakoh a vitohen. Omnininyas ya a akmay soho as nagagtos do kakatdo no atavo a omoyog a danom kano yanan no tombod a danom do mondo aya.	Avyotan no ikatatlo no tinsi am amyan so rako a mata no hanit a masleb no apoy a makas a apo do hanit a makas do icyakatlo no ayo a kado icyakatlo no atbod.
Revelation	8	11	No ngaran no vitohen aya am Makpad as nayvadiw a makpad o kakatdo no parte no danom do tana aya as oyod sa aro o nadiman a tawo do nakaynom da so binino aya a danom.	O ngaran no mata no hanit am Makopad. Karahan am icyakatlo no ranom to rana kopad. Ayopen no aro a tao am meycyawawakwak sira do kakopad no ranom ang.
Revelation	8	12	As do nakalop na dia no ichapat ori a anghel o trompeta nawri am nyeng a naypakoriap o araw, vohan kano vitohen sa. Kakatdo no kakniaknyay da o pinaypakoriapan da as arava o sehdang no araw do apat a kawras as alit no kabo na no maririal an mahep do sinahad no apat a kawras.	Avyotan no ikapapat no tinsi am icyakatlo no araw a kano vehan a kano mata no hanit o ji rana makacimat. Am ori o icyakatlo no araw a todasari. Akman sang no macyey no mahep, ta icyakatlo no ahep o to na sari.
